hour_index,timestamp,load_kw,pv_kw,wind_kw,renewable_kw,served_load_kw,excess_energy_kw,unmet_load_kw,battery_charge_kw,battery_discharge_kw,battery_discharge_dc_kw,battery_soc_pct,grid_import_kw,grid_export_kw,inverter_loss_kw,rectifier_loss_kw
166,2025-01-07 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
167,2025-01-07 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
168,2025-01-08 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
169,2025-01-08 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
170,2025-01-08 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
171,2025-01-08 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
172,2025-01-08 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
173,2025-01-08 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
174,2025-01-08 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
175,2025-01-08 07:00:00,1000.0,40.83667611740679,0.0,40.83667611740679,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,961.2051576884636,0.0,2.04183380587034,0.0
176,2025-01-08 08:00:00,1000.0,290.52320000000003,0.0,290.52320000000003,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,724.00296,0.0,14.526160000000004,0.0
177,2025-01-08 09:00:00,1000.0,564.0328000000001,0.0,564.0328000000001,1000.0,248.24332631578955,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
178,2025-01-08 10:00:00,1000.0,798.0888000000001,0.0,798.0888000000001,1000.0,482.2993263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
179,2025-01-08 11:00:00,1000.0,928.3631999999999,0.0,928.3631999999999,1000.0,612.5737263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
180,2025-01-08 12:00:00,1000.0,934.0208000000001,0.0,934.0208000000001,1000.0,618.2313263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
181,2025-01-08 13:00:00,1000.0,871.828,0.0,871.828,1000.0,556.0385263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
182,2025-01-08 14:00:00,1000.0,732.6320000000001,0.0,732.6320000000001,1000.0,416.84252631578954,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
183,2025-01-08 15:00:00,1000.0,505.78399999999993,0.0,505.78399999999993,1000.0,189.99452631578941,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
184,2025-01-08 16:00:00,1000.0,258.332,0.0,258.332,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,754.5846,0.0,12.916600000000017,0.0
185,2025-01-08 17:00:00,1000.0,38.59679999999998,0.0,38.59679999999998,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,963.33304,0.0,1.9298399999999987,0.0
186,2025-01-08 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
187,2025-01-08 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
188,2025-01-08 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
189,2025-01-08 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
190,2025-01-08 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
191,2025-01-08 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
192,2025-01-09 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
193,2025-01-09 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
194,2025-01-09 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
195,2025-01-09 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
196,2025-01-09 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
197,2025-01-09 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
198,2025-01-09 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
199,2025-01-09 07:00:00,1000.0,40.38980727462506,0.0,40.38980727462506,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,961.6296830891062,0.0,2.019490363731258,0.0
200,2025-01-09 08:00:00,1000.0,316.064,0.0,316.064,1000.0,0.27452631578950104,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
201,2025-01-09 09:00:00,1000.0,578.4488,0.0,578.4488,1000.0,262.6593263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
202,2025-01-09 10:00:00,1000.0,829.124,0.0,829.124,1000.0,513.3345263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
203,2025-01-09 11:00:00,1000.0,971.7199999999999,0.0,971.7199999999999,1000.0,655.9305263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
204,2025-01-09 12:00:00,1000.0,951.2520000000001,0.0,951.2520000000001,1000.0,635.4625263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
205,2025-01-09 13:00:00,1000.0,885.1560000000001,0.0,885.1560000000001,1000.0,569.3665263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
206,2025-01-09 14:00:00,1000.0,738.616,0.0,738.616,1000.0,422.82652631578947,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
207,2025-01-09 15:00:00,1000.0,516.8271999999998,0.0,516.8271999999998,1000.0,201.0377263157893,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
208,2025-01-09 16:00:00,1000.0,266.1927999999999,0.0,266.1927999999999,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,747.1168400000001,0.0,13.309640000000002,0.0
209,2025-01-09 17:00:00,1000.0,40.868,0.0,40.868,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,961.1754,0.0,2.0434000000000054,0.0
210,2025-01-09 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
211,2025-01-09 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
212,2025-01-09 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
213,2025-01-09 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
214,2025-01-09 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
215,2025-01-09 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
216,2025-01-10 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
217,2025-01-10 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
218,2025-01-10 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
219,2025-01-10 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
220,2025-01-10 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
221,2025-01-10 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
222,2025-01-10 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
223,2025-01-10 07:00:00,1000.0,39.99775190690753,0.0,39.99775190690753,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0021356884379,0.0,1.9998875953453776,0.0
224,2025-01-10 08:00:00,1000.0,304.16400000000004,0.0,304.16400000000004,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,711.0442,0.0,15.208200000000033,0.0
225,2025-01-10 09:00:00,1000.0,574.1512,0.0,574.1512,1000.0,258.3617263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
226,2025-01-10 10:00:00,1000.0,815.0479999999999,0.0,815.0479999999999,1000.0,499.25852631578937,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
227,2025-01-10 11:00:00,1000.0,941.4192,0.0,941.4192,1000.0,625.6297263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
228,2025-01-10 12:00:00,1000.0,949.0759999999999,0.0,949.0759999999999,1000.0,633.2865263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
229,2025-01-10 13:00:00,1000.0,890.0112,0.0,890.0112,1000.0,574.2217263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
230,2025-01-10 14:00:00,1000.0,752.216,0.0,752.216,1000.0,436.4265263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
231,2025-01-10 15:00:00,1000.0,522.0768,0.0,522.0768,1000.0,206.28732631578953,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
232,2025-01-10 16:00:00,1000.0,270.09599999999995,0.0,270.09599999999995,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,743.4088,0.0,13.504799999999989,0.0
233,2025-01-10 17:00:00,1000.0,41.41199999999999,0.0,41.41199999999999,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,960.6586,0.0,2.070599999999999,0.0
234,2025-01-10 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
235,2025-01-10 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
236,2025-01-10 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
237,2025-01-10 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
238,2025-01-10 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
239,2025-01-10 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
240,2025-01-11 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
241,2025-01-11 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
242,2025-01-11 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
243,2025-01-11 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
244,2025-01-11 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
245,2025-01-11 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
246,2025-01-11 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
247,2025-01-11 07:00:00,1000.0,39.66036694213207,0.0,39.66036694213207,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,962.3226514049745,0.0,1.9830183471066078,0.0
248,2025-01-11 08:00:00,1000.0,293.39279999999997,0.0,293.39279999999997,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,721.27684,0.0,14.669640000000015,0.0
249,2025-01-11 09:00:00,1000.0,559.6672,0.0,559.6672,1000.0,243.87772631578946,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
250,2025-01-11 10:00:00,1000.0,817.088,0.0,817.088,1000.0,501.29852631578945,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
251,2025-01-11 11:00:00,1000.0,976.6432,0.0,976.6432,1000.0,660.8537263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
252,2025-01-11 12:00:00,1000.0,980.22,0.0,980.22,1000.0,664.4305263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
253,2025-01-11 13:00:00,1000.0,917.524,0.0,917.524,1000.0,601.7345263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
254,2025-01-11 14:00:00,1000.0,768.1008,0.0,768.1008,1000.0,452.31132631578953,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
255,2025-01-11 15:00:00,1000.0,545.2239999999999,0.0,545.2239999999999,1000.0,229.4345263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
256,2025-01-11 16:00:00,1000.0,286.1848,0.0,286.1848,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,728.12444,0.0,14.309239999999988,0.0
257,2025-01-11 17:00:00,1000.0,46.444,0.0,46.444,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,955.8782,0.0,2.3222000000000023,0.0
258,2025-01-11 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
259,2025-01-11 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
260,2025-01-11 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
261,2025-01-11 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
262,2025-01-11 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
263,2025-01-11 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
264,2025-01-12 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
265,2025-01-12 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
266,2025-01-12 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
267,2025-01-12 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
268,2025-01-12 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
269,2025-01-12 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
270,2025-01-12 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
271,2025-01-12 07:00:00,1000.0,39.37757131580531,0.0,39.37757131580531,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,962.591307249985,0.0,1.9688785657902699,0.0
272,2025-01-12 08:00:00,1000.0,327.964,0.0,327.964,1000.0,12.174526315789478,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
273,2025-01-12 09:00:00,1000.0,604.656,0.0,604.656,1000.0,288.86652631578943,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
274,2025-01-12 10:00:00,1000.0,838.0592,0.0,838.0592,1000.0,522.2697263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
275,2025-01-12 11:00:00,1000.0,984.8032,0.0,984.8032,1000.0,669.0137263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
276,2025-01-12 12:00:00,1000.0,998.172,0.0,998.172,1000.0,682.3825263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
277,2025-01-12 13:00:00,1000.0,936.36,0.0,936.36,1000.0,620.5705263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
278,2025-01-12 14:00:00,1000.0,787.8208000000001,0.0,787.8208000000001,1000.0,472.03132631578956,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
279,2025-01-12 15:00:00,1000.0,562.1967999999999,0.0,562.1967999999999,1000.0,246.40732631578942,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
280,2025-01-12 16:00:00,1000.0,299.53999999999996,0.0,299.53999999999996,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,715.4370000000001,0.0,14.977000000000032,0.0
281,2025-01-12 17:00:00,1000.0,50.42879999999998,0.0,50.42879999999998,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0926400000001,0.0,2.5214399999999983,0.0
282,2025-01-12 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
283,2025-01-12 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
284,2025-01-12 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
285,2025-01-12 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
286,2025-01-12 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
287,2025-01-12 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
288,2025-01-13 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
289,2025-01-13 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
290,2025-01-13 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
291,2025-01-13 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
292,2025-01-13 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
293,2025-01-13 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
294,2025-01-13 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
295,2025-01-13 07:00:00,1000.0,39.14935001499464,0.0,39.14935001499464,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,962.8081174857551,0.0,1.9574675007497362,0.0
296,2025-01-13 08:00:00,1000.0,331.564699227194,0.0,331.564699227194,1000.0,15.775225542983492,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
297,2025-01-13 09:00:00,1000.0,614.6111999999999,0.0,614.6111999999999,1000.0,298.8217263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
298,2025-01-13 10:00:00,1000.0,869.244,0.0,869.244,1000.0,553.4545263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
299,2025-01-13 11:00:00,1000.0,997.6008,0.0,997.6008,1000.0,681.8113263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
300,2025-01-13 12:00:00,1000.0,992.0111999999999,0.0,992.0111999999999,1000.0,676.2217263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
301,2025-01-13 13:00:00,1000.0,935.0408,0.0,935.0408,1000.0,619.2513263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
302,2025-01-13 14:00:00,1000.0,791.9960000000001,0.0,791.9960000000001,1000.0,476.2065263157896,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
303,2025-01-13 15:00:00,1000.0,572.1112000000002,0.0,572.1112000000002,1000.0,256.32172631578965,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
304,2025-01-13 16:00:00,1000.0,309.128,0.0,309.128,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,706.3284000000001,0.0,15.45640000000003,0.0
305,2025-01-13 17:00:00,1000.0,55.120799999999974,0.0,55.120799999999974,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,947.6352400000001,0.0,2.7560399999999987,0.0
306,2025-01-13 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
307,2025-01-13 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
308,2025-01-13 20:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
309,2025-01-13 21:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
310,2025-01-13 22:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
311,2025-01-13 23:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
312,2025-01-14 00:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
313,2025-01-14 01:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
314,2025-01-14 02:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
315,2025-01-14 03:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
316,2025-01-14 04:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
317,2025-01-14 05:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
318,2025-01-14 06:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
319,2025-01-14 07:00:00,1000.0,38.97575785489369,0.0,38.97575785489369,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,962.973030037851,0.0,1.948787892744683,0.0
320,2025-01-14 08:00:00,1000.0,331.5766695956596,0.0,331.5766695956596,1000.0,15.78719591144909,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
321,2025-01-14 09:00:00,1000.0,627.436,0.0,627.436,1000.0,311.6465263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
322,2025-01-14 10:00:00,1000.0,859.384,0.0,859.384,1000.0,543.5945263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
323,2025-01-14 11:00:00,1000.0,1011.3911999999999,0.0,1011.3911999999999,1000.0,695.6017263157894,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
324,2025-01-14 12:00:00,1000.0,1015.0360000000001,0.0,1015.0360000000001,1000.0,699.2465263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
325,2025-01-14 13:00:00,1000.0,968.0208,0.0,968.0208,1000.0,652.2313263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
326,2025-01-14 14:00:00,1000.0,820.692,0.0,820.692,1000.0,504.9025263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
327,2025-01-14 15:00:00,1000.0,597.176,0.0,597.176,1000.0,281.3865263157895,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
328,2025-01-14 16:00:00,1000.0,328.50800000000004,0.0,328.50800000000004,1000.0,12.718526315789518,0.0,0.0,0.0,0.0,0.0,700.0,0.0,15.78947368421052,0.0
329,2025-01-14 17:00:00,1000.0,61.94799999999998,0.0,61.94799999999998,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,941.1494,0.0,3.0974000000000004,0.0
330,2025-01-14 18:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
331,2025-01-14 19:00:00,1000.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
